,10K,10Q,8K,cik,exchanges,firm_name,fiscal_end,sic_code,sic_description,tickers
8311,0.0,0.0,1.0,0001181504,['NYSE'],PIMCO CALIFORNIA MUNICIPAL INCOME FUND III,1231,,,['PZC']
8312,1.0,1.0,1.0,0001640266,['Nasdaq'],"Voyager Therapeutics, Inc.",1231,2836,"Biological Products, (No Diagnostic Substances)",['VYGR']
8313,0.0,0.0,1.0,0000885731,['NYSE'],NUVEEN NEW YORK SELECT TAX -FREE INCOME PORTFOLIO,0331,,,['NXN']
8314,1.0,1.0,1.0,0001847846,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']",8i Acquisition 2 Corp.,,8000,Services-Health Services,"['LAX', 'LAXXU', 'LAXXW', 'LAXXR']"
8315,1.0,1.0,1.0,0001723580,"['Nasdaq', 'Nasdaq']","BurgerFi International, Inc.",0102,5812,Retail-Eating  Places,"['BFI', 'BFIIW']"
8316,0.0,0.0,0.0,0001861974,[''],ECARX Holdings Inc.,,7373,Services-Computer Integrated Systems Design,['ECX']
8317,0.0,0.0,0.0,0001596856,['NYSE'],Leju Holdings Ltd,1231,6500,Real Estate,['LEJU']
8318,1.0,1.0,1.0,0001737193,['OTC'],Luduson G Inc.,1231,7372,Services-Prepackaged Software,['LDSN']
8319,1.0,1.0,1.0,0001334978,['NYSE'],"Clear Channel Outdoor Holdings, Inc.",1231,7310,Services-Advertising,['CCO']
8320,1.0,1.0,1.0,0001300524,['OTC'],AMERICAN INTERNATIONAL HOLDINGS CORP.,1231,8000,Services-Health Services,['AMIH']
8321,1.0,1.0,1.0,0001559157,['OTC'],"Sunstock, Inc.",1231,5331,Retail-Variety Stores,['SSOK']
8322,1.0,1.0,1.0,0001716621,['NYSE'],"Ra Medical Systems, Inc.",1231,3841,Surgical & Medical Instruments & Apparatus,['RMED']
8323,1.0,1.0,1.0,0001847903,['Nasdaq'],Centessa Pharmaceuticals plc,1231,2834,Pharmaceutical Preparations,['CNTA']
8324,1.0,1.0,1.0,0000314489,['Nasdaq'],FIRST BUSEY CORP /NV/,1231,6022,State Commercial Banks,['BUSE']
8325,1.0,1.0,1.0,0001616543,['NYSE'],"Senseonics Holdings, Inc.",1231,3823,"Industrial Instruments For Measurement, Display, and Control",['SENS']
8326,0.0,0.0,1.0,0000836412,['NYSE'],Virtus Total Return Fund Inc.,1130,,,['ZTR']
8327,1.0,1.0,1.0,0001126234,['Nasdaq'],"LUMOS PHARMA, INC.",1231,2834,Pharmaceutical Preparations,['LUMO']
8328,1.0,1.0,1.0,0000804563,['OTC'],BENCHMARK BANKSHARES INC,1231,6022,State Commercial Banks,['BMBN']
8329,0.0,0.0,0.0,0001879851,[''],TMT Acquisition Corp.,1231,6770,Blank Checks,['TMTC']
8330,1.0,1.0,1.0,0001734750,['Nasdaq'],Movano Inc.,1231,3845,Electromedical & Electrotherapeutic Apparatus,['MOVE']
8331,1.0,1.0,1.0,0001722684,['NYSE'],"WYNDHAM HOTELS & RESORTS, INC.",1231,7011,Hotels & Motels,['WH']
8332,1.0,1.0,1.0,0000022444,['NYSE'],COMMERCIAL METALS Co,0831,3312,"Steel Works, Blast Furnaces & Rolling Mills (Coke Ovens)",['CMC']
8333,1.0,1.0,1.0,0001423869,['Nasdaq'],PCB BANCORP,1231,6022,State Commercial Banks,['PCB']
8334,1.0,1.0,1.0,0001279620,['OTC'],"Zoned Properties, Inc.",1231,6512,Opeators of  Nonresidential Buildings,['ZDPY']
8335,1.0,0.0,1.0,0001878313,['NYSE'],"MAIA Biotechnology, Inc.",1231,2834,Pharmaceutical Preparations,['MAIA']
8336,1.0,1.0,1.0,0001703073,['OTC'],VIVIC CORP.,1231,7990,Services-Miscellaneous Amusement & Recreation,['VIVC']
8337,1.0,1.0,1.0,0001884164,['OTC'],"KwikClick, Inc.",1231,7374,Services-Computer Processing & Data Preparation,['KWIK']
8338,1.0,1.0,1.0,0001060736,['Nasdaq'],Seagen Inc.,1231,2836,"Biological Products, (No Diagnostic Substances)",['SGEN']
8339,0.0,0.0,0.0,0000947263,['NYSE'],TORONTO DOMINION BANK,1031,6029,"Commercial Banks, NEC",['TD']
8340,1.0,1.0,1.0,0001315399,['Nasdaq'],"PARKE BANCORP, INC.",1231,6022,State Commercial Banks,['PKBK']
8341,1.0,1.0,1.0,0000915913,['NYSE'],ALBEMARLE CORP,1231,2821,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",['ALB']
8342,1.0,1.0,1.0,0001758021,['Nasdaq'],Karat Packaging Inc.,1231,3089,"Plastics Products, NEC",['KRT']
8343,1.0,1.0,1.0,0001718500,['OTC'],Reviv3 Procare Co,0531,2844,"Perfumes, Cosmetics & Other Toilet Preparations",['RVIV']
8344,0.0,0.0,0.0,0001403749,['OTC'],FLYHT Aerospace Solutions Ltd.,1231,,,['FLYLF']
8345,1.0,1.0,1.0,0001039466,['OTC'],NovAccess Global Inc.,0930,3081,Unsupported Plastics Film & Sheet,['XSNX']
8346,0.0,0.0,0.0,0001743102,['Nasdaq'],Jiayin Group Inc.,1231,6199,Finance Services,['JFIN']
8347,1.0,1.0,1.0,0001823584,"['NYSE', 'NYSE']",Adara Acquisition Corp.,1231,5099,"Wholesale-Durable Goods, NEC","['ADRA', 'ADRA-WT']"
8348,0.0,0.0,0.0,0001498403,['Nasdaq'],BioLineRx Ltd.,1231,2834,Pharmaceutical Preparations,['BLRX']
8349,1.0,1.0,1.0,0001855302,['NYSE'],"Industrial Human Capital, Inc.",1231,6770,Blank Checks,['AXH']
8350,0.0,0.0,0.0,0001593984,['Nasdaq'],MediWound Ltd.,1231,2833,Medicinal Chemicals & Botanical Products,['MDWD']
8351,1.0,1.0,1.0,0001495231,['Nasdaq'],"IZEA Worldwide, Inc.",1231,7310,Services-Advertising,['IZEA']
8352,1.0,1.0,1.0,0001053369,['OTC'],ELITE PHARMACEUTICALS INC /NV/,0331,2834,Pharmaceutical Preparations,['ELTP']
8353,0.0,0.0,0.0,0000839122,['NYSE'],"BNY MELLON MUNICIPAL INCOME, INC.",0930,,,['DMF']
8354,0.0,0.0,0.0,0001362898,['OTC'],Avalon Advanced Materials Inc.,0831,1000,Metal Mining,['AVLNF']
8355,1.0,1.0,1.0,0001038277,['OTC'],INTERNATIONAL ISOTOPES INC,1231,3823,"Industrial Instruments For Measurement, Display, and Control",['INIS']
8356,0.0,0.0,0.0,0001678130,"['NYSE', 'NYSE', 'NYSE']","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",,,,"['OPP', 'OPP-PB', 'OPP-PA']"
8357,1.0,1.0,1.0,0001335105,"['Nasdaq', 'Nasdaq']","LIXTE BIOTECHNOLOGY HOLDINGS, INC.",1231,2834,Pharmaceutical Preparations,"['LIXT', 'LIXTW']"
8358,0.0,0.0,0.0,0001941536,[''],"Wildfire New PubCo, Inc.",1231,7389,"Services-Business Services, NEC",['BAER']
8359,1.0,1.0,1.0,0001062822,['Nasdaq'],"LEXICON PHARMACEUTICALS, INC.",1231,2834,Pharmaceutical Preparations,['LXRX']
8360,1.0,1.0,1.0,0001484565,['Nasdaq'],SOLENO THERAPEUTICS INC,1231,3845,Electromedical & Electrotherapeutic Apparatus,['SLNO']
8361,1.0,1.0,1.0,0001447051,['Nasdaq'],Territorial Bancorp Inc.,1231,6035,"Savings Institution, Federally Chartered",['TBNK']
8362,1.0,1.0,1.0,0001591956,['Nasdaq'],Sphere 3D Corp.,1231,7374,Services-Computer Processing & Data Preparation,['ANY']
8363,0.0,0.0,0.0,0001866874,['NYSE'],Cohen & Steers Real Estate Opportunities & Income Fund,,,,['RLTY']
8364,0.0,0.0,1.0,0000910068,['NYSE'],WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC.,0930,,,['HIO']
8365,1.0,1.0,1.0,0001720990,['NYSE'],Fisker Inc./DE,1231,3711,Motor Vehicles & Passenger Car Bodies,['FSR']
8366,1.0,1.0,1.0,0000737207,"['OTC', 'OTC']","Adhera Therapeutics, Inc.",1231,2834,Pharmaceutical Preparations,"['ATRX', 'ATRXD']"
8367,1.0,1.0,1.0,0001158702,['OTC'],"Transnational Group, Inc.",0228,3714,Motor Vehicle Parts & Accessories,['TAMG']
8368,1.0,1.0,1.0,0000798941,"['Nasdaq', 'OTC', 'Nasdaq', 'Nasdaq']",FIRST CITIZENS BANCSHARES INC /DE/,1231,6022,State Commercial Banks,"['FCNCA', 'FCNCB', 'FCNCO', 'FCNCP']"
8369,1.0,1.0,1.0,0000003499,['NYSE'],ALEXANDERS INC,1231,6798,Real Estate Investment Trusts,['ALX']
8370,1.0,1.0,1.0,0000768216,[''],"Logicquest Technology, Inc.",1231,7389,"Services-Business Services, NEC",['LOGQ']
8371,1.0,1.0,1.0,0000830616,['OTC'],"SCI Engineered Materials, Inc.",1231,3620,Electrical Industrial Apparatus,['SCIA']
8372,1.0,1.0,1.0,0001274792,['Nasdaq'],MERRIMACK PHARMACEUTICALS INC,1231,2834,Pharmaceutical Preparations,['MACK']
8373,1.0,1.0,1.0,0000727207,['Nasdaq'],"Accelerate Diagnostics, Inc",1231,3826,Laboratory Analytical Instruments,['AXDX']
8374,0.0,0.0,0.0,0001501103,['NYSE'],Virtus Stone Harbor Emerging Markets Income Fund,1130,,,['EDF']
8375,0.0,0.0,0.0,0001842428,[''],Altitude Acquisition Corp. II,,6770,Blank Checks,['ALTE']
8376,1.0,1.0,1.0,0000033185,['NYSE'],EQUIFAX INC,1231,7320,"Services-Consumer Credit Reporting, Collection Agencies",['EFX']
8377,1.0,1.0,1.0,0001681903,['Nasdaq'],"ICC Holdings, Inc.",1231,6331,"Fire, Marine & Casualty Insurance",['ICCH']
8378,1.0,1.0,1.0,0001028918,['Nasdaq'],PACIFIC PREMIER BANCORP INC,1231,6022,State Commercial Banks,['PPBI']
8379,1.0,1.0,1.0,0001723596,['Nasdaq'],"Columbia Financial, Inc.",1231,6035,"Savings Institution, Federally Chartered",['CLBK']
8380,0.0,0.0,0.0,0001888014,['Nasdaq'],AKANDA CORP.,1231,2833,Medicinal Chemicals & Botanical Products,['AKAN']
8381,0.0,0.0,1.0,0001922331,"['', 'Nasdaq']",Global Star Acquisition Inc.,1231,6770,Blank Checks,"['GLST', 'GLSTU']"
8382,1.0,1.0,1.0,0001056757,['OTC'],SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,0228,3560,General Industrial Machinery & Equipment,['SYEV']
8383,0.0,0.0,0.0,0001735012,['OTC'],"Innovest Global, Inc.",,3440,Fabricated Structural Metal Products,['IVST']
8384,1.0,1.0,1.0,0001832950,"['Nasdaq', 'Nasdaq', 'Nasdaq']","Kernel Group Holdings, Inc.",1231,6770,Blank Checks,"['KRNL', 'KRNLU', 'KRNLW']"
8385,0.0,0.0,0.0,0001860220,[''],Endeavor Acquisition Corp.,1231,6770,Blank Checks,['ENAC']
8386,1.0,1.0,1.0,0001070235,['NYSE'],BLACKBERRY Ltd,0228,7372,Services-Prepackaged Software,['BB']
8387,1.0,1.0,1.0,0001725911,['OTC'],Global Diversified Marketing Group Inc.,1231,2050,Bakery Products,['GDMK']
8388,1.0,1.0,1.0,0000797564,['OTC'],"HST Global, Inc.",1231,2834,Pharmaceutical Preparations,['HSTC']
8389,1.0,1.0,1.0,0001824884,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Edoc Acquisition Corp.,1231,2836,"Biological Products, (No Diagnostic Substances)","['ADOC', 'ADOCW', 'ADOCR']"
8390,1.0,1.0,1.0,0001758488,['Nasdaq'],ONESPAWORLD HOLDINGS Ltd,1231,7997,Services-Membership Sports & Recreation Clubs,['OSW']
8391,0.0,0.0,1.0,0001336050,['NYSE'],"BlackRock Enhanced Government Fund, Inc.",,,,['EGF']
8392,1.0,1.0,1.0,0001651932,['OTC'],"Xenous Holdings, Inc.",0331,6770,Blank Checks,['XITO']
8393,1.0,1.0,1.0,0001421907,['OTC'],Trident Brands Inc,1130,2020,Dairy Products,['TDNT']
8394,1.0,1.0,1.0,0000915840,['NYSE'],BEAZER HOMES USA INC,0930,1531,Operative Builders,['BZH']
8395,0.0,0.0,0.0,0001722387,['NYSE'],Integra Resources Corp.,1231,1040,Gold and Silver Ores,['ITRG']
8396,1.0,1.0,1.0,0001496671,['Nasdaq'],"Calithera Biosciences, Inc.",1231,2834,Pharmaceutical Preparations,['CALA']
8397,1.0,1.0,1.0,0000933972,['Nasdaq'],374Water Inc.,1231,3621,Motors & Generators,['SCWO']
8398,1.0,1.0,1.0,0001173281,['Nasdaq'],"NeuBase Therapeutics, Inc.",0930,2834,Pharmaceutical Preparations,['NBSE']
8399,1.0,1.0,1.0,0001379041,['NYSE'],"Employers Holdings, Inc.",1231,6331,"Fire, Marine & Casualty Insurance",['EIG']
8400,1.0,1.0,1.0,0000036104,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",US BANCORP \DE\,1231,6021,National Commercial Banks,"['USB', 'USB-PA', 'USB-PH', 'USB-PP', 'USB-PS', 'USB-PQ', 'USB-PR']"
8401,1.0,1.0,1.0,0001830081,"['Nasdaq', 'Nasdaq']",Rumble Inc.,1231,7370,"Services-Computer Programming, Data Processing, Etc.","['RUM', 'RUMBW']"
8402,1.0,1.0,1.0,0001842644,"['Nasdaq', 'Nasdaq']",SILVERspac Inc.,,6770,Blank Checks,"['SLVR', 'SLVRU']"
8403,1.0,1.0,1.0,0001001233,['Nasdaq'],"SANGAMO THERAPEUTICS, INC",1231,2836,"Biological Products, (No Diagnostic Substances)",['SGMO']
8404,0.0,0.0,0.0,0001030997,['Nasdaq'],G WILLI FOOD INTERNATIONAL LTD,1231,5141,"Wholesale-Groceries, General Line",['WILC']
8405,0.0,0.0,0.0,0000800166,['NYSE'],New Gold Inc. /FI,1231,1000,Metal Mining,['NGD']
8406,1.0,1.0,1.0,0001593204,[''],"Huaizhong Health Group, Inc.",1031,7372,Services-Prepackaged Software,['ADAD']
8407,1.0,1.0,1.0,0001662244,['Nasdaq'],"Cyteir Therapeutics, Inc.",1231,2834,Pharmaceutical Preparations,['CYT']
8408,1.0,1.0,1.0,0001707925,['NYSE'],LINDE PLC,1231,2810,Industrial Inorganic Chemicals,['LIN']
8409,0.0,0.0,1.0,0001276469,['NYSE'],MACQUARIE/FIRST TRUST GLOBAL INFRASTR/UTIL DIV & INC FUND,1130,,,['MFD']
8410,0.0,0.0,0.0,0001723980,['Nasdaq'],"China SXT Pharmaceuticals, Inc.",0331,2834,Pharmaceutical Preparations,['SXTC']
8411,1.0,1.0,1.0,0001739174,"['NYSE', 'NYSE', 'NYSE']",BiomX Inc.,1231,2836,"Biological Products, (No Diagnostic Substances)","['PHGE', 'PHGE-UN', 'PHGE-WT']"
8412,1.0,1.0,1.0,0001840229,['Nasdaq'],"MiNK Therapeutics, Inc.",1231,2836,"Biological Products, (No Diagnostic Substances)",['INKT']
8413,1.0,1.0,1.0,0001133470,['Nasdaq'],CALAVO GROWERS INC,1031,0700,Agricultural Services,['CVGW']
8414,0.0,0.0,0.0,0001888151,['Nasdaq'],BYND CANNASOFT ENTERPRISES INC.,1231,7372,Services-Prepackaged Software,['BCAN']
8415,0.0,0.0,0.0,0001809616,['Nasdaq'],Universe Pharmaceuticals INC,0930,2834,Pharmaceutical Preparations,['UPC']
8416,1.0,1.0,1.0,0001865537,"['Nasdaq', 'Nasdaq', 'Nasdaq']",DTRT Health Acquisition Corp.,1231,6770,Blank Checks,"['DTRT', 'DTRTW', 'DTRTU']"
8417,1.0,1.0,1.0,0001278027,['NYSE'],"B&G Foods, Inc.",1231,2000,Food and Kindred Products,['BGS']
8418,1.0,1.0,1.0,0001430300,['OTC'],"Global Warming Solutions, Inc.",1231,5960,Retail-Nonstore Retailers,['GWSO']
8419,1.0,1.0,1.0,0000084748,['NYSE'],ROGERS CORP,1231,2821,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",['ROG']
8420,0.0,0.0,1.0,0000912147,['NYSE'],"ROYCE MICRO-CAP TRUST, INC.",1231,,,['RMT']
8421,0.0,0.0,1.0,0000002230,['NYSE'],"ADAMS DIVERSIFIED EQUITY FUND, INC.",1231,,,['ADX']
8422,1.0,1.0,1.0,0001046995,['NYSE'],EMAGIN CORP,1231,3674,Semiconductors & Related Devices,['EMAN']
8423,1.0,1.0,1.0,0001822792,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Goldenbridge Acquisition Ltd,0630,6770,Blank Checks,"['GBRG', 'GBRGR', 'GBRGW']"
8424,0.0,0.0,0.0,0001710864,"['OTC', 'OTC']",Misumi Group Inc./ADR,1231,,,"['MSSMY', 'MSUXF']"
8425,1.0,1.0,1.0,0001410098,['Nasdaq'],CorMedix Inc.,1231,2834,Pharmaceutical Preparations,['CRMD']
8426,1.0,1.0,1.0,0001844817,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Armada Acquisition Corp. I,0930,6770,Blank Checks,"['AACI', 'AACIU', 'AACIW']"
8427,1.0,1.0,1.0,0001552189,['OTC'],"PANACEA LIFE SCIENCES HOLDINGS, INC.",1231,2833,Medicinal Chemicals & Botanical Products,['PLSH']
8428,1.0,1.0,1.0,0001733257,['Nasdaq'],"Finch Therapeutics Group, Inc.",1231,2836,"Biological Products, (No Diagnostic Substances)",['FNCH']
8429,1.0,1.0,1.0,0001607939,['Nasdaq'],"Udemy, Inc.",1231,8200,Services-Educational Services,['UDMY']
8430,1.0,1.0,1.0,0000313927,['NYSE'],CHURCH & DWIGHT CO INC /DE/,1231,2840,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",['CHD']
8431,1.0,1.0,1.0,0000914139,['OTC'],PARKERVISION INC,1231,3663,Radio & Tv Broadcasting & Communications Equipment,['PRKR']
8432,1.0,1.0,1.0,0001839998,"['', 'Nasdaq', 'Nasdaq']",Digital Transformation Opportunities Corp.,1231,6770,Blank Checks,"['DTOC', 'DTOCW', 'DTOCU']"
8433,1.0,1.0,1.0,0001042893,['NYSE'],DRIL-QUIP INC,1231,3533,Oil & Gas Field Machinery & Equipment,['DRQ']
8434,1.0,1.0,1.0,0001633070,['Nasdaq'],Axcella Health Inc.,1231,2836,"Biological Products, (No Diagnostic Substances)",['AXLA']
8435,0.0,0.0,0.0,0001294591,"['OTC', 'OTC']","Rakuten Group, Inc.",1231,,,"['RKUNY', 'RKUNF']"
8436,1.0,1.0,1.0,0001622231,['OTC'],BOATIM INC.,0831,7374,Services-Computer Processing & Data Preparation,['BTIM']
8437,1.0,1.0,1.0,0001854401,['NYSE'],Bridge Investment Group Holdings Inc.,1231,6282,Investment Advice,['BRDG']
8438,1.0,1.0,1.0,0001355250,['OTC'],Innovation Pharmaceuticals Inc.,0630,2834,Pharmaceutical Preparations,['IPIX']
8439,1.0,1.0,1.0,0001320350,['Nasdaq'],"LENSAR, Inc.",1231,3841,Surgical & Medical Instruments & Apparatus,['LNSR']
8440,0.0,0.0,0.0,0001642563,['Nasdaq'],Guggenheim Energy & Income Fund,0930,,,['XGEIX']
8441,1.0,1.0,1.0,0001781335,['NYSE'],Otis Worldwide Corp,1231,3600,Electronic & Other Electrical Equipment (No Computer Equip),['OTIS']
8442,0.0,0.0,0.0,0000844150,"['NYSE', 'OTC']",NatWest Group plc,1231,6029,"Commercial Banks, NEC","['NWG', 'RBSPF']"
8443,1.0,1.0,1.0,0000008328,['OTC'],"Applied Minerals, Inc.",1231,1400,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),['AMNL']
8444,1.0,1.0,1.0,0000026780,['NYSE'],DANA INC,1231,3714,Motor Vehicle Parts & Accessories,['DAN']
8445,1.0,1.0,1.0,0001784567,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']","Harbor Custom Development, Inc.",1231,1531,Operative Builders,"['HCDI', 'HCDIP', 'HCDIZ', 'HCDIW']"
8446,1.0,1.0,1.0,0000038264,['Nasdaq'],"Forward Industries, Inc.",0930,3089,"Plastics Products, NEC",['FORD']
8447,1.0,1.0,1.0,0001489300,[''],Zhanling International Ltd,1231,1000,Metal Mining,['ZLME']
8448,0.0,0.0,0.0,0001809587,['NYSE'],KE Holdings Inc.,1231,6531,Real Estate Agents & Managers (For Others),['BEKE']
8449,1.0,1.0,1.0,0001491419,['Nasdaq'],"LiveOne, Inc.",0331,5812,Retail-Eating  Places,['LVO']
8450,0.0,0.0,0.0,0001750145,[''],United States Bitcoin & Treasury Investment Trust,1231,6221,Commodity Contracts Brokers & Dealers,['BXT']
8451,1.0,1.0,1.0,0000743238,['Nasdaq'],"SHYFT GROUP, INC.",1231,3711,Motor Vehicles & Passenger Car Bodies,['SHYF']
8452,1.0,1.0,1.0,0001811764,['Nasdaq'],POINT Biopharma Global Inc.,1231,2834,Pharmaceutical Preparations,['PNT']
8453,1.0,1.0,1.0,0001434601,['OTC'],"Marquie Group, Inc.",0531,4832,Radio Broadcasting Stations,['TMGI']
8454,1.0,1.0,1.0,0001580490,['OTC'],I-ON Digital Corp.,1231,2082,Malt Beverages,['IONI']
8455,1.0,1.0,1.0,0001488638,['OTC'],American Metals Recovery & Recycling Inc.,1231,5090,Wholesale-Misc Durable Goods,['AMRR']
8456,1.0,1.0,1.0,0000919567,['NYSE'],"RENN Fund, Inc.",1231,,,['RCG']
8457,0.0,0.0,0.0,0001576340,['NYSE'],CENTER COAST BROOKFIELD MLP & ENERGY INFRASTRUCTURE FUND,0930,,,['CEN']
8458,1.0,1.0,1.0,0001534133,['Nasdaq'],"GRAYBUG VISION, INC.",1231,2834,Pharmaceutical Preparations,['GRAY']
8459,0.0,0.0,0.0,0001690996,['Nasdaq'],City National Rochdale Select Strategies Fund,0331,,,['CNRLX']
8460,1.0,1.0,1.0,0001658247,['Nasdaq'],"Crinetics Pharmaceuticals, Inc.",1231,2834,Pharmaceutical Preparations,['CRNX']
8461,0.0,0.0,0.0,0001819704,['Nasdaq'],Medirom Healthcare Technologies Inc.,1231,7200,Services-Personal Services,['MRM']
8462,0.0,0.0,0.0,0001398453,['NYSE'],"Xinyuan Real Estate Co., Ltd.",,1520,General Bldg Contractors - Residential Bldgs,['XIN']
8463,0.0,0.0,0.0,0001846715,['Nasdaq'],Eco Wave Power Global AB (publ),1231,4911,Electric Services,['WAVE']
8464,1.0,1.0,1.0,0001559053,['Nasdaq'],PROTHENA CORP PUBLIC LTD CO,1231,2834,Pharmaceutical Preparations,['PRTA']
8465,0.0,0.0,1.0,0001305767,['NYSE'],"Pioneer Floating Rate Fund, Inc.",1130,,,['PHD']
8466,0.0,0.0,0.0,0000937966,"['Nasdaq', 'OTC']",ASML HOLDING NV,1231,3559,"Special Industry Machinery, NEC","['ASML', 'ASMLF']"
8467,1.0,1.0,1.0,0000890821,['Nasdaq'],"Enveric Biosciences, Inc.",1231,2834,Pharmaceutical Preparations,['ENVB']
8468,1.0,1.0,1.0,0000857005,['Nasdaq'],PTC INC.,0930,7372,Services-Prepackaged Software,['PTC']
8469,1.0,1.0,1.0,0000798783,['NYSE'],UNIVERSAL HEALTH REALTY INCOME TRUST,1231,6798,Real Estate Investment Trusts,['UHT']
8470,0.0,0.0,0.0,0001769697,['Nasdaq'],Snow Lake Resources Ltd.,1231,1090,Miscellaneous Metal Ores,['LITM']
8471,0.0,0.0,0.0,0001437538,['OTC'],Salini Impregilo S.p.A/ADR,,,,['IMPJY']
8472,0.0,0.0,0.0,0001729089,['Nasdaq'],"Puhui Wealth Investment Management Co., Ltd.",0630,6282,Investment Advice,['PHCF']
8473,1.0,1.0,1.0,0000719494,['OTC'],"Inrad Optics, Inc.",1231,3679,"Electronic Components, NEC",['INRD']
8474,1.0,1.0,1.0,0001332551,"['NYSE', 'NYSE', 'NYSE']",ACRES Commercial Realty Corp.,1231,6798,Real Estate Investment Trusts,"['ACR', 'ACR-PC', 'ACR-PD']"
8475,0.0,0.0,0.0,0001103838,['NYSE'],ICICI BANK LTD,0331,6029,"Commercial Banks, NEC",['IBN']
8476,1.0,1.0,1.0,0001621221,"['Nasdaq', 'Nasdaq']","ARTELO BIOSCIENCES, INC.",1231,2834,Pharmaceutical Preparations,"['ARTL', 'ARTLW']"
8477,0.0,0.0,0.0,0001644771,"['', 'NYSE', 'NYSE']",RiverNorth Specialty Finance Corp,,,,"['RMPL', 'RSF', 'RMPL-P']"
8478,1.0,1.0,1.0,0001309251,['OTC'],MICROALLIANCE GROUP INC.,1231,2080,Beverages,['FHAI']
8479,0.0,0.0,0.0,0001865833,[''],Elephant Oil Corp.,1231,1311,Crude Petroleum & Natural Gas,['ELEP']
8480,1.0,1.0,1.0,0001667011,['Nasdaq'],"Arteris, Inc.",1231,3674,Semiconductors & Related Devices,['AIP']
8481,0.0,0.0,0.0,0000016859,"['NYSE', 'OTC']",Scully Royalty Ltd.,1231,6029,"Commercial Banks, NEC","['SRL', 'KHDHF']"
8482,0.0,0.0,0.0,0001851195,[''],LTV Capital Partners I,1231,6770,Blank Checks,['LTVA']
8483,0.0,0.0,0.0,0001814423,['NYSE'],iHuman Inc.,1231,8200,Services-Educational Services,['IH']
8484,0.0,0.0,0.0,0001346610,['NYSE'],SOS Ltd,1231,6199,Finance Services,['SOS']
8485,1.0,1.0,1.0,0001832511,"['Nasdaq', 'Nasdaq']",P3 Health Partners Inc.,1231,8000,Services-Health Services,"['PIII', 'PIIIW']"
8486,1.0,1.0,1.0,0000879911,['OTC'],"APPLIED ENERGETICS, INC.",1231,3812,"Search, Detection, Navigation, Guidance, Aeronautical Sys",['AERG']
8487,1.0,1.0,1.0,0000802481,['Nasdaq'],PILGRIMS PRIDE CORP,1225,2015,Poultry Slaughtering and Processing,['PPC']
8488,0.0,0.0,0.0,0001398832,['OTC'],Sabina Gold & Silver Corp.,1231,,,['SGSVF']
8489,1.0,1.0,1.0,0001720725,['Nasdaq'],"Oyster Point Pharma, Inc.",1231,2836,"Biological Products, (No Diagnostic Substances)",['OYST']
8490,1.0,1.0,1.0,0001368365,['Nasdaq'],"REMARK HOLDINGS, INC.",1231,4899,"Communications Services, NEC",['MARK']
8491,1.0,1.0,1.0,0001631256,[''],"KBS Growth & Income REIT, Inc.",1231,6798,Real Estate Investment Trusts,['KBSG']
8492,1.0,1.0,1.0,0001829280,['Nasdaq'],Forian Inc.,1231,7374,Services-Computer Processing & Data Preparation,['FORA']
8493,1.0,1.0,1.0,0001458412,['Nasdaq'],"CROSSFIRST BANKSHARES, INC.",1231,6022,State Commercial Banks,['CFB']
8494,1.0,1.0,1.0,0001822835,"['NYSE', 'OTC', 'NYSE', 'NYSE']",Pine Island Acquisition Corp.,1231,6770,Blank Checks,"['PIPP', 'PIPPW', 'PIPP-UN', 'PIPP-WT']"
8495,1.0,1.0,1.0,0001673475,['OTC'],"GPO Plus, Inc.",0430,8900,"Services-Services, NEC",['GPOX']
8496,1.0,1.0,1.0,0001528188,['OTC'],Worldwide NFT Inc.,0630,7374,Services-Computer Processing & Data Preparation,['WNFT']
8497,1.0,1.0,1.0,0001343465,['OTC'],Sun Pacific Holding Corp.,1231,7310,Services-Advertising,['SNPW']
8498,0.0,0.0,0.0,0001536196,['NYSE'],Can-Fite BioPharma Ltd.,1231,2834,Pharmaceutical Preparations,['CANF']
8499,0.0,0.0,0.0,0001094517,"['NYSE', 'OTC']",TOYOTA MOTOR CORP/,0331,3711,Motor Vehicles & Passenger Car Bodies,"['TM', 'TOYOF']"
8500,1.0,1.0,1.0,0001832136,"['NYSE', 'NYSE']",Osiris Acquisition Corp.,1231,6770,Blank Checks,"['OSI', 'OSI-UN']"
8501,0.0,0.0,0.0,0001347426,['NYSE'],Macro Bank Inc.,1231,6029,"Commercial Banks, NEC",['BMA']
8502,1.0,1.0,1.0,0001370755,['Nasdaq'],BlackRock TCP Capital Corp.,1231,,,['TCPC']
